index,hit@1,hit@3,lon,lat,probabilities
4816,1,1,12.24128656,42.11745035,"[[0.1845703125, 0.0716552734375, 0.03839111328125, 0.07476806640625, 0.08062744140625, 0.308837890625, 0.055755615234375, 0.05902099609375, 0.054473876953125, 0.07177734375]]"
4817,1,1,-1.678127399,47.09008447,"[[0.0411376953125, 0.063232421875, 0.240234375, 0.070556640625, 0.12176513671875, 0.041595458984375, 0.0574951171875, 0.08294677734375, 0.2080078125, 0.07305908203125]]"
4818,-1,1,4.668533997,51.71746258,"[[0.050506591796875, 0.05010986328125, 0.1046142578125, 0.06524658203125, 0.072265625, 0.04974365234375, 0.278564453125, 0.04351806640625, 0.0723876953125, 0.212890625]]"
4819,1,1,15.17540596,58.9976298,"[[0.04718017578125, 0.0634765625, 0.16552734375, 0.0987548828125, 0.10394287109375, 0.06134033203125, 0.045440673828125, 0.093017578125, 0.2685546875, 0.05267333984375]]"
4820,-1,-1,10.40820292,54.09272862,"[[0.2120361328125, 0.08245849609375, 0.03814697265625, 0.08062744140625, 0.092529296875, 0.2568359375, 0.04913330078125, 0.06463623046875, 0.050689697265625, 0.07275390625]]"
4821,1,1,5.682483421,52.59960288,"[[0.051055908203125, 0.05535888671875, 0.16845703125, 0.07342529296875, 0.123046875, 0.0714111328125, 0.050079345703125, 0.0714111328125, 0.26416015625, 0.0716552734375]]"
4822,1,1,8.325753007,52.50603766,"[[0.038482666015625, 0.06182861328125, 0.2479248046875, 0.08062744140625, 0.101318359375, 0.041656494140625, 0.0645751953125, 0.08197021484375, 0.2130126953125, 0.068603515625]]"
4823,1,1,15.69313442,58.12056129,"[[0.070068359375, 0.0552978515625, 0.0924072265625, 0.0535888671875, 0.11328125, 0.0745849609375, 0.1724853515625, 0.046905517578125, 0.07623291015625, 0.2452392578125]]"
4824,1,1,0.447141985,51.48447392,"[[0.158447265625, 0.07403564453125, 0.042388916015625, 0.0648193359375, 0.07464599609375, 0.303466796875, 0.08038330078125, 0.05908203125, 0.054901123046875, 0.08795166015625]]"
4825,-1,1,17.07699078,54.66128275,"[[0.2076416015625, 0.12200927734375, 0.037353515625, 0.062103271484375, 0.0860595703125, 0.2392578125, 0.045745849609375, 0.0897216796875, 0.045562744140625, 0.0645751953125]]"
4826,1,1,16.78693041,47.89418775,"[[0.06793212890625, 0.05950927734375, 0.0645751953125, 0.06512451171875, 0.056640625, 0.07342529296875, 0.334716796875, 0.045135498046875, 0.049835205078125, 0.1832275390625]]"
4827,1,1,10.91486751,53.9042572,"[[0.09112548828125, 0.1282958984375, 0.0791015625, 0.07989501953125, 0.071533203125, 0.09149169921875, 0.1790771484375, 0.0867919921875, 0.0682373046875, 0.12451171875]]"
4828,-1,1,20.0990825,46.32013332,"[[0.093505859375, 0.1475830078125, 0.07293701171875, 0.1900634765625, 0.0899658203125, 0.0792236328125, 0.052459716796875, 0.1494140625, 0.0753173828125, 0.049530029296875]]"
4829,1,1,16.78237056,47.69664952,"[[0.1114501953125, 0.2359619140625, 0.06427001953125, 0.06439208984375, 0.097900390625, 0.087890625, 0.048736572265625, 0.1722412109375, 0.057586669921875, 0.0595703125]]"
4830,1,1,14.28712319,58.0610945,"[[0.0704345703125, 0.061614990234375, 0.06427001953125, 0.0703125, 0.055084228515625, 0.07708740234375, 0.329833984375, 0.046966552734375, 0.048797607421875, 0.175537109375]]"
4831,1,1,-5.5417032,36.24450932,"[[0.0687255859375, 0.062164306640625, 0.065185546875, 0.0716552734375, 0.054534912109375, 0.0731201171875, 0.34033203125, 0.048553466796875, 0.050933837890625, 0.164794921875]]"
4832,1,1,12.21655506,42.09473048,"[[0.1583251953125, 0.07928466796875, 0.045989990234375, 0.213134765625, 0.07086181640625, 0.1759033203125, 0.06292724609375, 0.07366943359375, 0.0626220703125, 0.05731201171875]]"
4833,1,1,5.711236896,52.59894774,"[[0.0726318359375, 0.13916015625, 0.0970458984375, 0.125, 0.07781982421875, 0.06085205078125, 0.050689697265625, 0.2264404296875, 0.10150146484375, 0.048858642578125]]"
4834,1,1,16.78713169,47.90003537,"[[0.064697265625, 0.058624267578125, 0.0692138671875, 0.07220458984375, 0.0556640625, 0.06842041015625, 0.339111328125, 0.047393798828125, 0.053192138671875, 0.1715087890625]]"
4835,1,1,14.24368095,58.03164976,"[[0.067626953125, 0.061431884765625, 0.06536865234375, 0.07098388671875, 0.054534912109375, 0.072021484375, 0.343017578125, 0.047332763671875, 0.05072021484375, 0.1669921875]]"
4836,-1,-1,5.722400402,52.39842685,"[[0.05303955078125, 0.111328125, 0.1466064453125, 0.15966796875, 0.111328125, 0.0384521484375, 0.062225341796875, 0.1302490234375, 0.1217041015625, 0.0654296875]]"
4837,1,1,12.21773855,42.1181138,"[[0.0810546875, 0.2137451171875, 0.09295654296875, 0.0745849609375, 0.10736083984375, 0.0638427734375, 0.0538330078125, 0.178466796875, 0.07379150390625, 0.060333251953125]]"
4838,1,1,5.378677782,52.47162002,"[[0.05548095703125, 0.05328369140625, 0.10174560546875, 0.056549072265625, 0.09930419921875, 0.05609130859375, 0.2098388671875, 0.0484619140625, 0.0828857421875, 0.236328125]]"
4839,1,1,5.295897519,52.44089849,"[[0.08074951171875, 0.179931640625, 0.08746337890625, 0.0904541015625, 0.0804443359375, 0.063232421875, 0.049530029296875, 0.2388916015625, 0.0797119140625, 0.0496826171875]]"
4840,-1,1,14.22052605,58.08405971,"[[0.0753173828125, 0.063720703125, 0.10321044921875, 0.2335205078125, 0.11962890625, 0.06939697265625, 0.05975341796875, 0.07904052734375, 0.127685546875, 0.06878662109375]]"
4841,-1,1,19.20577487,50.35265373,"[[0.1651611328125, 0.0732421875, 0.05596923828125, 0.06268310546875, 0.14697265625, 0.178955078125, 0.06842041015625, 0.057952880859375, 0.06298828125, 0.1275634765625]]"
4842,1,1,20.4084931,53.70351704,"[[0.15625, 0.07537841796875, 0.043548583984375, 0.06866455078125, 0.0770263671875, 0.304443359375, 0.0743408203125, 0.061431884765625, 0.058197021484375, 0.08056640625]]"
4843,-1,-1,18.72126549,59.73500162,"[[0.0518798828125, 0.1595458984375, 0.1370849609375, 0.08489990234375, 0.11944580078125, 0.04046630859375, 0.059234619140625, 0.1722412109375, 0.10369873046875, 0.07159423828125]]"
4844,-1,1,27.36659189,63.05827079,"[[0.1817626953125, 0.099365234375, 0.04345703125, 0.1669921875, 0.084716796875, 0.172607421875, 0.053314208984375, 0.0850830078125, 0.053741455078125, 0.05889892578125]]"
4845,-1,1,25.51463736,61.20085516,"[[0.0546875, 0.054229736328125, 0.1568603515625, 0.063720703125, 0.1546630859375, 0.0655517578125, 0.08349609375, 0.059967041015625, 0.174072265625, 0.1326904296875]]"
4846,1,1,15.80156524,57.99668993,"[[0.0390625, 0.06402587890625, 0.19970703125, 0.09088134765625, 0.096923828125, 0.044647216796875, 0.048065185546875, 0.0882568359375, 0.275634765625, 0.052825927734375]]"
4847,1,1,9.019066063,53.86103075,"[[0.1463623046875, 0.0699462890625, 0.051300048828125, 0.23046875, 0.0782470703125, 0.15869140625, 0.06036376953125, 0.0733642578125, 0.0703125, 0.060821533203125]]"
4848,-1,1,16.30062678,51.94677598,"[[0.223388671875, 0.09710693359375, 0.036346435546875, 0.0716552734375, 0.088134765625, 0.239013671875, 0.058135986328125, 0.067138671875, 0.041229248046875, 0.07781982421875]]"
4849,-1,1,17.36098621,54.7072164,"[[0.042144775390625, 0.07366943359375, 0.19580078125, 0.1201171875, 0.125244140625, 0.039306640625, 0.05255126953125, 0.0982666015625, 0.189208984375, 0.0638427734375]]"
4850,1,1,17.4117348,54.71206165,"[[0.104736328125, 0.2470703125, 0.06463623046875, 0.068603515625, 0.078857421875, 0.08251953125, 0.055145263671875, 0.1849365234375, 0.060760498046875, 0.052734375]]"
4851,-1,1,14.26843257,57.89749966,"[[0.04156494140625, 0.0531005859375, 0.2034912109375, 0.134765625, 0.10101318359375, 0.04254150390625, 0.056121826171875, 0.07513427734375, 0.2322998046875, 0.059906005859375]]"
4852,1,1,14.23255019,58.03742201,"[[0.047210693359375, 0.05859375, 0.1748046875, 0.084228515625, 0.1136474609375, 0.05828857421875, 0.046295166015625, 0.07855224609375, 0.27978515625, 0.058746337890625]]"
4853,-1,1,25.50165023,61.28237587,"[[0.1783447265625, 0.162841796875, 0.043792724609375, 0.056427001953125, 0.0985107421875, 0.185791015625, 0.04595947265625, 0.10882568359375, 0.050048828125, 0.069580078125]]"
4854,1,1,25.61389949,60.74558154,"[[0.05377197265625, 0.0498046875, 0.14599609375, 0.1251220703125, 0.1085205078125, 0.07281494140625, 0.05450439453125, 0.06640625, 0.258544921875, 0.0645751953125]]"
4855,1,1,12.21951642,42.15318854,"[[0.039642333984375, 0.058868408203125, 0.197265625, 0.0745849609375, 0.11016845703125, 0.047210693359375, 0.051788330078125, 0.08056640625, 0.273681640625, 0.0662841796875]]"
4856,1,1,9.777646457,54.39696307,"[[0.066650390625, 0.05999755859375, 0.0657958984375, 0.0694580078125, 0.0546875, 0.0712890625, 0.34375, 0.0462646484375, 0.050872802734375, 0.1712646484375]]"
4857,-1,1,13.03488245,56.32197149,"[[0.03948974609375, 0.0872802734375, 0.218017578125, 0.0889892578125, 0.13232421875, 0.035003662109375, 0.052581787109375, 0.1121826171875, 0.1695556640625, 0.0645751953125]]"
4858,1,1,18.50198845,49.76732348,"[[0.037384033203125, 0.07598876953125, 0.1988525390625, 0.09210205078125, 0.09832763671875, 0.0421142578125, 0.051666259765625, 0.093505859375, 0.255859375, 0.0543212890625]]"
4859,1,1,24.47520553,60.18439946,"[[0.06939697265625, 0.06280517578125, 0.0635986328125, 0.0684814453125, 0.054840087890625, 0.07421875, 0.338134765625, 0.04693603515625, 0.04840087890625, 0.173095703125]]"
4860,-1,-1,9.364606782,52.47350396,"[[0.0501708984375, 0.13525390625, 0.1322021484375, 0.1270751953125, 0.0855712890625, 0.0438232421875, 0.041290283203125, 0.1993408203125, 0.144775390625, 0.040435791015625]]"
4861,1,1,5.674333971,52.39367917,"[[0.03936767578125, 0.04998779296875, 0.2327880859375, 0.09564208984375, 0.11004638671875, 0.039947509765625, 0.0806884765625, 0.06341552734375, 0.197509765625, 0.09063720703125]]"
4862,1,1,12.11800374,55.9580432,"[[0.0380859375, 0.09417724609375, 0.2398681640625, 0.0750732421875, 0.09918212890625, 0.03497314453125, 0.06134033203125, 0.11187744140625, 0.1832275390625, 0.0621337890625]]"
4863,-1,1,14.16799762,57.97278838,"[[0.039703369140625, 0.04998779296875, 0.2093505859375, 0.11346435546875, 0.10498046875, 0.0443115234375, 0.06097412109375, 0.0677490234375, 0.24169921875, 0.0677490234375]]"
4864,1,1,20.9032935,39.65293042,"[[0.038909912109375, 0.052886962890625, 0.1983642578125, 0.07806396484375, 0.10284423828125, 0.048828125, 0.0718994140625, 0.06640625, 0.26025390625, 0.08160400390625]]"
4865,-1,1,12.11723155,53.59814202,"[[0.2149658203125, 0.072265625, 0.03680419921875, 0.09844970703125, 0.08306884765625, 0.25830078125, 0.055938720703125, 0.057769775390625, 0.04962158203125, 0.07281494140625]]"
4866,1,1,16.79573762,59.51395697,"[[0.12939453125, 0.240234375, 0.05450439453125, 0.0552978515625, 0.08642578125, 0.11285400390625, 0.05926513671875, 0.14501953125, 0.051177978515625, 0.06573486328125]]"
4867,-1,1,12.12709918,55.97577727,"[[0.038909912109375, 0.062042236328125, 0.229736328125, 0.07159423828125, 0.11187744140625, 0.04486083984375, 0.054718017578125, 0.0804443359375, 0.2396240234375, 0.0662841796875]]"
4868,-1,1,9.307170522,52.46782568,"[[0.05126953125, 0.062286376953125, 0.1717529296875, 0.07177734375, 0.1571044921875, 0.0623779296875, 0.057830810546875, 0.076904296875, 0.1986083984375, 0.09002685546875]]"
4869,1,1,5.05807022,52.22578406,"[[0.08154296875, 0.0582275390625, 0.11297607421875, 0.09112548828125, 0.1337890625, 0.1280517578125, 0.04595947265625, 0.06597900390625, 0.21435546875, 0.0679931640625]]"
4870,1,1,5.315628114,52.45220797,"[[0.087890625, 0.07257080078125, 0.0762939453125, 0.301025390625, 0.07000732421875, 0.08587646484375, 0.06781005859375, 0.0877685546875, 0.096923828125, 0.053741455078125]]"
4871,-1,1,11.30873831,47.88168691,"[[0.07696533203125, 0.0926513671875, 0.087890625, 0.27197265625, 0.07562255859375, 0.06512451171875, 0.0552978515625, 0.12164306640625, 0.10595703125, 0.046905517578125]]"
4872,1,1,15.77969716,58.0026652,"[[0.09515380859375, 0.07916259765625, 0.09234619140625, 0.06378173828125, 0.1910400390625, 0.1224365234375, 0.05950927734375, 0.07421875, 0.10833740234375, 0.11395263671875]]"
4873,1,1,17.30116127,54.72005673,"[[0.177734375, 0.08544921875, 0.038116455078125, 0.0579833984375, 0.07684326171875, 0.30908203125, 0.064697265625, 0.061431884765625, 0.0499267578125, 0.07867431640625]]"
4874,1,1,14.74836116,51.27159819,"[[0.036712646484375, 0.0677490234375, 0.245361328125, 0.09722900390625, 0.1053466796875, 0.034759521484375, 0.061431884765625, 0.09063720703125, 0.19580078125, 0.06494140625]]"
4875,1,1,18.03680722,60.38893634,"[[0.1788330078125, 0.0660400390625, 0.03961181640625, 0.087158203125, 0.0814208984375, 0.30322265625, 0.058807373046875, 0.054840087890625, 0.057403564453125, 0.07257080078125]]"
4876,-1,1,25.36975463,61.08232368,"[[0.221923828125, 0.08837890625, 0.034820556640625, 0.0762939453125, 0.0850830078125, 0.25634765625, 0.0546875, 0.066162109375, 0.0421142578125, 0.0740966796875]]"
4877,1,1,0.763705865,51.52016629,"[[0.1165771484375, 0.059783935546875, 0.05517578125, 0.0482177734375, 0.0992431640625, 0.158447265625, 0.1453857421875, 0.047271728515625, 0.057861328125, 0.2120361328125]]"
4878,1,1,25.56278214,61.07867937,"[[0.07513427734375, 0.213623046875, 0.0887451171875, 0.10137939453125, 0.08428955078125, 0.055816650390625, 0.06292724609375, 0.1910400390625, 0.070068359375, 0.057037353515625]]"
4879,1,1,4.93754,52.3817573,"[[0.08172607421875, 0.07269287109375, 0.09222412109375, 0.276611328125, 0.0819091796875, 0.06280517578125, 0.07391357421875, 0.0894775390625, 0.10113525390625, 0.06756591796875]]"
4880,1,1,20.89570353,39.65878274,"[[0.196533203125, 0.09124755859375, 0.034759521484375, 0.059478759765625, 0.07452392578125, 0.297607421875, 0.062744140625, 0.0645751953125, 0.042938232421875, 0.07568359375]]"
4881,1,1,12.23373484,42.12351775,"[[0.06256103515625, 0.06512451171875, 0.0733642578125, 0.0699462890625, 0.057830810546875, 0.06591796875, 0.32666015625, 0.04888916015625, 0.05328369140625, 0.176513671875]]"
4882,-1,-1,18.66100385,59.73886151,"[[0.1611328125, 0.127685546875, 0.051910400390625, 0.05926513671875, 0.1083984375, 0.211181640625, 0.038421630859375, 0.1141357421875, 0.06732177734375, 0.060546875]]"
4883,-1,1,25.82354448,61.2445786,"[[0.0797119140625, 0.06756591796875, 0.1029052734375, 0.194091796875, 0.142333984375, 0.082275390625, 0.049530029296875, 0.0809326171875, 0.1326904296875, 0.06793212890625]]"
4884,1,1,14.22469966,57.89140127,"[[0.1297607421875, 0.06903076171875, 0.04827880859375, 0.055816650390625, 0.08477783203125, 0.12890625, 0.1796875, 0.045318603515625, 0.040802001953125, 0.2174072265625]]"
4885,1,1,12.29013343,53.49142002,"[[0.0750732421875, 0.0533447265625, 0.07305908203125, 0.051055908203125, 0.0838623046875, 0.08709716796875, 0.2242431640625, 0.0439453125, 0.0626220703125, 0.2457275390625]]"
4886,1,1,9.374222209,52.47931528,"[[0.10247802734375, 0.06658935546875, 0.06591796875, 0.046417236328125, 0.11444091796875, 0.1143798828125, 0.1422119140625, 0.049530029296875, 0.0625, 0.235595703125]]"
4887,1,1,25.49979062,61.13634784,"[[0.06683349609375, 0.059722900390625, 0.06536865234375, 0.0689697265625, 0.054534912109375, 0.0712890625, 0.3447265625, 0.046051025390625, 0.0504150390625, 0.1719970703125]]"
4888,1,1,14.14054582,53.92743704,"[[0.074462890625, 0.1904296875, 0.08660888671875, 0.0941162109375, 0.0772705078125, 0.058441162109375, 0.05169677734375, 0.242919921875, 0.07635498046875, 0.04766845703125]]"
4889,1,1,27.80507754,43.19018803,"[[0.0662841796875, 0.07275390625, 0.10986328125, 0.26904296875, 0.078857421875, 0.056884765625, 0.056427001953125, 0.10565185546875, 0.134033203125, 0.050018310546875]]"
4890,1,1,10.94480762,53.909621,"[[0.0709228515625, 0.06463623046875, 0.0645751953125, 0.07373046875, 0.054962158203125, 0.07574462890625, 0.335205078125, 0.050018310546875, 0.051055908203125, 0.1593017578125]]"
4891,-1,1,20.88053993,39.65876813,"[[0.041290283203125, 0.053955078125, 0.1556396484375, 0.066650390625, 0.0845947265625, 0.042816162109375, 0.2117919921875, 0.052215576171875, 0.10882568359375, 0.1822509765625]]"
4892,1,1,11.46048017,53.61175768,"[[0.12469482421875, 0.233642578125, 0.05731201171875, 0.07135009765625, 0.09210205078125, 0.09698486328125, 0.051788330078125, 0.1595458984375, 0.05291748046875, 0.059722900390625]]"
4893,1,1,17.74157548,59.42623658,"[[0.07818603515625, 0.2230224609375, 0.08184814453125, 0.0745849609375, 0.092529296875, 0.06005859375, 0.05126953125, 0.212890625, 0.0682373046875, 0.057403564453125]]"
4894,1,1,14.43022713,58.0676537,"[[0.04144287109375, 0.07232666015625, 0.228271484375, 0.08428955078125, 0.11968994140625, 0.0377197265625, 0.04742431640625, 0.09893798828125, 0.2100830078125, 0.059844970703125]]"
4895,1,1,23.56804242,42.48792055,"[[0.126953125, 0.239013671875, 0.0546875, 0.05712890625, 0.09417724609375, 0.11090087890625, 0.052032470703125, 0.1512451171875, 0.051361083984375, 0.06231689453125]]"
4896,1,1,14.23267526,58.03158391,"[[0.04180908203125, 0.0550537109375, 0.1883544921875, 0.07623291015625, 0.11297607421875, 0.0513916015625, 0.058380126953125, 0.07000732421875, 0.271240234375, 0.07452392578125]]"
4897,1,1,5.416017,52.49126551,"[[0.0675048828125, 0.060699462890625, 0.06591796875, 0.07159423828125, 0.05438232421875, 0.07171630859375, 0.342041015625, 0.047760009765625, 0.051116943359375, 0.1671142578125]]"
4898,-1,1,23.59843045,42.45798024,"[[0.0704345703125, 0.048431396484375, 0.07086181640625, 0.07379150390625, 0.0731201171875, 0.07012939453125, 0.27392578125, 0.039093017578125, 0.05438232421875, 0.2259521484375]]"
4899,1,1,14.24260796,46.62300415,"[[0.16796875, 0.0750732421875, 0.0404052734375, 0.0604248046875, 0.0792236328125, 0.3125, 0.0697021484375, 0.05743408203125, 0.05303955078125, 0.0841064453125]]"
4900,-1,1,17.43050049,54.68830725,"[[0.070068359375, 0.056396484375, 0.06787109375, 0.0531005859375, 0.06866455078125, 0.07415771484375, 0.28271484375, 0.04473876953125, 0.052764892578125, 0.2296142578125]]"
4901,1,1,16.76981428,47.83720835,"[[0.07403564453125, 0.1829833984375, 0.08636474609375, 0.095458984375, 0.08270263671875, 0.05889892578125, 0.04962158203125, 0.240966796875, 0.07879638671875, 0.05023193359375]]"
4902,1,1,25.48800149,61.13038128,"[[0.03936767578125, 0.06256103515625, 0.201904296875, 0.08258056640625, 0.1046142578125, 0.044586181640625, 0.047149658203125, 0.08453369140625, 0.27685546875, 0.0557861328125]]"
4903,-1,1,14.41883052,58.0909571,"[[0.065185546875, 0.167724609375, 0.10052490234375, 0.12841796875, 0.0748291015625, 0.0531005859375, 0.049468994140625, 0.224853515625, 0.09307861328125, 0.042816162109375]]"
4904,-1,1,8.344837792,52.51198386,"[[0.1949462890625, 0.1405029296875, 0.038909912109375, 0.056640625, 0.087646484375, 0.21826171875, 0.04986572265625, 0.1015625, 0.0423583984375, 0.0693359375]]"
4905,-1,1,9.078351011,53.86684772,"[[0.1993408203125, 0.1251220703125, 0.042877197265625, 0.05291748046875, 0.0989990234375, 0.2166748046875, 0.05084228515625, 0.08660888671875, 0.048797607421875, 0.077880859375]]"
4906,1,1,9.009187051,53.86103191,"[[0.08538818359375, 0.12841796875, 0.08624267578125, 0.175048828125, 0.07745361328125, 0.072021484375, 0.05914306640625, 0.173583984375, 0.0914306640625, 0.051239013671875]]"
4907,1,1,3.988587121,51.76593049,"[[0.0372314453125, 0.07342529296875, 0.242431640625, 0.066650390625, 0.11212158203125, 0.037353515625, 0.059326171875, 0.0888671875, 0.2120361328125, 0.07049560546875]]"
4908,1,1,11.10851613,48.02226742,"[[0.0421142578125, 0.061920166015625, 0.1854248046875, 0.08074951171875, 0.1077880859375, 0.052215576171875, 0.0472412109375, 0.08447265625, 0.280517578125, 0.0574951171875]]"
4909,1,1,12.39178927,56.02217769,"[[0.1024169921875, 0.2467041015625, 0.06756591796875, 0.071533203125, 0.08526611328125, 0.08026123046875, 0.051483154296875, 0.1783447265625, 0.0631103515625, 0.05322265625]]"
4910,-1,1,12.19418975,42.11877242,"[[0.07415771484375, 0.1871337890625, 0.10870361328125, 0.05694580078125, 0.1390380859375, 0.06378173828125, 0.043121337890625, 0.1641845703125, 0.09893798828125, 0.06402587890625]]"
4911,1,1,19.39632465,52.62484803,"[[0.0531005859375, 0.1285400390625, 0.13671875, 0.1107177734375, 0.081787109375, 0.045928955078125, 0.040435791015625, 0.21533203125, 0.14599609375, 0.04132080078125]]"
4912,-1,1,12.24794073,42.09384553,"[[0.05316162109375, 0.08221435546875, 0.1524658203125, 0.198974609375, 0.09375, 0.045562744140625, 0.0648193359375, 0.0980224609375, 0.1539306640625, 0.0570068359375]]"
4913,1,1,-0.452978963,51.41503818,"[[0.05413818359375, 0.05328369140625, 0.15478515625, 0.124267578125, 0.10711669921875, 0.06158447265625, 0.05242919921875, 0.0716552734375, 0.2578125, 0.06298828125]]"
4914,1,1,4.302920391,51.295282,"[[0.066650390625, 0.1619873046875, 0.098876953125, 0.10650634765625, 0.08428955078125, 0.055694580078125, 0.04376220703125, 0.2369384765625, 0.10052490234375, 0.044830322265625]]"
4915,1,1,4.222135894,51.76508819,"[[0.0732421875, 0.12548828125, 0.08935546875, 0.197021484375, 0.07763671875, 0.06292724609375, 0.05303955078125, 0.1778564453125, 0.0972900390625, 0.04608154296875]]"
4916,-1,1,14.23751537,57.80389347,"[[0.20849609375, 0.07928466796875, 0.038360595703125, 0.1290283203125, 0.08514404296875, 0.220947265625, 0.055206298828125, 0.06585693359375, 0.048736572265625, 0.06890869140625]]"
4917,-1,1,18.57842546,50.3624108,"[[0.2186279296875, 0.07855224609375, 0.040252685546875, 0.07659912109375, 0.09234619140625, 0.2486572265625, 0.052337646484375, 0.06298828125, 0.052154541015625, 0.077392578125]]"
4918,-1,1,12.22440161,42.09451004,"[[0.091064453125, 0.2022705078125, 0.0926513671875, 0.06451416015625, 0.11700439453125, 0.0684814453125, 0.038055419921875, 0.186279296875, 0.08306884765625, 0.056640625]]"
4919,1,1,10.47724996,54.30709274,"[[0.07745361328125, 0.22216796875, 0.0887451171875, 0.07733154296875, 0.0965576171875, 0.05609130859375, 0.05255126953125, 0.2021484375, 0.06982421875, 0.057037353515625]]"
4920,1,1,14.27563555,58.08438489,"[[0.06256103515625, 0.05657958984375, 0.0712890625, 0.0703125, 0.056884765625, 0.06597900390625, 0.338134765625, 0.046295166015625, 0.05413818359375, 0.177978515625]]"
4921,1,1,14.76695218,51.28334167,"[[0.06732177734375, 0.06207275390625, 0.06591796875, 0.06915283203125, 0.055145263671875, 0.07208251953125, 0.33935546875, 0.046661376953125, 0.049652099609375, 0.1727294921875]]"
4922,1,1,17.41312237,54.73541327,"[[0.1663818359375, 0.06976318359375, 0.041259765625, 0.06842041015625, 0.07861328125, 0.314453125, 0.06622314453125, 0.056793212890625, 0.0584716796875, 0.0797119140625]]"
4923,1,1,12.09765649,55.95172478,"[[0.0833740234375, 0.053955078125, 0.06439208984375, 0.06195068359375, 0.08221435546875, 0.07952880859375, 0.2288818359375, 0.042327880859375, 0.052490234375, 0.250732421875]]"
4924,1,1,6.042719777,53.18533703,"[[0.05694580078125, 0.07867431640625, 0.12371826171875, 0.2423095703125, 0.080078125, 0.049652099609375, 0.05078125, 0.12286376953125, 0.1500244140625, 0.044952392578125]]"
4925,1,1,12.10446923,53.79401706,"[[0.0833740234375, 0.238037109375, 0.07708740234375, 0.07818603515625, 0.085693359375, 0.0623779296875, 0.045684814453125, 0.21533203125, 0.0670166015625, 0.04730224609375]]"
4926,1,1,10.88651449,53.93393161,"[[0.06890869140625, 0.11346435546875, 0.10723876953125, 0.048614501953125, 0.137939453125, 0.06097412109375, 0.10308837890625, 0.10162353515625, 0.09130859375, 0.1668701171875]]"
4927,1,1,12.33721582,53.46672608,"[[0.16650390625, 0.07684326171875, 0.0416259765625, 0.061737060546875, 0.0794677734375, 0.31201171875, 0.0648193359375, 0.059661865234375, 0.057830810546875, 0.0794677734375]]"
4928,1,1,14.31986957,49.06405487,"[[0.06903076171875, 0.081298828125, 0.13330078125, 0.06903076171875, 0.1263427734375, 0.09368896484375, 0.04083251953125, 0.08526611328125, 0.239990234375, 0.06121826171875]]"
4929,-1,1,0.671893228,51.48330814,"[[0.192626953125, 0.15478515625, 0.039276123046875, 0.06927490234375, 0.0887451171875, 0.19287109375, 0.052825927734375, 0.1024169921875, 0.04144287109375, 0.06573486328125]]"
4930,1,1,14.40549348,48.99920526,"[[0.09149169921875, 0.2498779296875, 0.07318115234375, 0.06341552734375, 0.09051513671875, 0.07049560546875, 0.05059814453125, 0.1925048828125, 0.06243896484375, 0.055389404296875]]"
4931,1,1,0.669211696,51.53586154,"[[0.035186767578125, 0.07415771484375, 0.25048828125, 0.08349609375, 0.1024169921875, 0.035125732421875, 0.07330322265625, 0.08929443359375, 0.184326171875, 0.072265625]]"
4932,-1,1,9.354993888,52.46769183,"[[0.055633544921875, 0.047027587890625, 0.0911865234375, 0.11236572265625, 0.07318115234375, 0.05767822265625, 0.253662109375, 0.044891357421875, 0.0750732421875, 0.189208984375]]"
4933,-1,1,14.21386432,57.88549566,"[[0.122314453125, 0.1624755859375, 0.06640625, 0.050140380859375, 0.155029296875, 0.1231689453125, 0.05194091796875, 0.11151123046875, 0.0679931640625, 0.08905029296875]]"
4934,1,1,14.41920995,58.06760395,"[[0.044952392578125, 0.07611083984375, 0.189453125, 0.1529541015625, 0.11053466796875, 0.037445068359375, 0.06451416015625, 0.09466552734375, 0.162109375, 0.067138671875]]"
4935,1,1,28.61893695,44.34760997,"[[0.070556640625, 0.064208984375, 0.064697265625, 0.073486328125, 0.054931640625, 0.0753173828125, 0.3359375, 0.04974365234375, 0.05108642578125, 0.16015625]]"
4936,1,1,26.03350731,60.72309241,"[[0.09808349609375, 0.13818359375, 0.0863037109375, 0.047943115234375, 0.1746826171875, 0.10797119140625, 0.049713134765625, 0.11639404296875, 0.09039306640625, 0.09033203125]]"
4937,1,1,26.18020861,42.25784489,"[[0.06353759765625, 0.06976318359375, 0.11749267578125, 0.250244140625, 0.081787109375, 0.057403564453125, 0.0548095703125, 0.102294921875, 0.1529541015625, 0.0496826171875]]"
4938,-1,-1,16.796358,59.52562189,"[[0.057586669921875, 0.0460205078125, 0.10870361328125, 0.1375732421875, 0.101806640625, 0.060516357421875, 0.1761474609375, 0.048492431640625, 0.09967041015625, 0.1634521484375]]"
4939,1,1,8.335338792,52.50609188,"[[0.10986328125, 0.048980712890625, 0.0679931640625, 0.2044677734375, 0.08770751953125, 0.1363525390625, 0.10504150390625, 0.05108642578125, 0.08355712890625, 0.1048583984375]]"
4940,1,1,12.42033719,55.80968901,"[[0.04730224609375, 0.056488037109375, 0.171630859375, 0.06976318359375, 0.1221923828125, 0.059814453125, 0.0584716796875, 0.0694580078125, 0.2607421875, 0.08428955078125]]"
